number,date,title,url,pdf
A60/63,2007,"Sixth report of Committee A: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/22523,/iris/bitstream/handle/10665/22523/A60_63-en.pdf?sequence=1&isAllowed=y
WHA60.2,2007,"Health conditions in the occupied Palestinian territory, including east Jerusalem, and in the occupied Syrian Golan
﻿",https://apps.who.int/iris/handle/10665/22571,/iris/bitstream/handle/10665/22571/A60_R2-en.pdf?sequence=1&isAllowed=y
WHA60.10,2007,"Amendments to the staff regulations and staff rules
﻿",https://apps.who.int/iris/handle/10665/22583,/iris/bitstream/handle/10665/22583/A60_R10-en.pdf?sequence=1&isAllowed=y
WHA60.17,2007,"Oral health: action plan for promotion and integrated disease prevention
﻿",https://apps.who.int/iris/handle/10665/22590,/iris/bitstream/handle/10665/22590/A60_R17-en.pdf?sequence=1&isAllowed=y
WHA60.24,2007,"Health promotion in a globalized world
﻿",https://apps.who.int/iris/handle/10665/22599,/iris/bitstream/handle/10665/22599/A60_R24-en.pdf?sequence=1&isAllowed=y
WHA60.12,2007,"Appropriation resolution for the financial period 2008-2009
﻿",https://apps.who.int/iris/handle/10665/22585,/iris/bitstream/handle/10665/22585/A60_R12-en.pdf?sequence=1&isAllowed=y
WHA61/2008/REC/1,2008,"Sixty-first World Health Assembly, Geneva, 19-24 May 2008: resolutions and decisions: annexes
﻿",https://apps.who.int/iris/handle/10665/23569,/iris/bitstream/handle/10665/23569/A61_REC1-en.pdf?sequence=1&isAllowed=y
WHA61.8,2008,"Special arrangements for settlement of arrears: Kyrgyzstan
﻿",https://apps.who.int/iris/handle/10665/23523,/iris/bitstream/handle/10665/23523/A61_R8-en.pdf?sequence=1&isAllowed=y
WHA61.15,2008,"Global immunization strategy
﻿",https://apps.who.int/iris/handle/10665/23530,/iris/bitstream/handle/10665/23530/A61_R15-en.pdf?sequence=1&isAllowed=y
WHA61.18,2008,"Monitoring of the achievement of the health-related Millennium Development Goals
﻿",https://apps.who.int/iris/handle/10665/23535,/iris/bitstream/handle/10665/23535/A61_R18-en.pdf?sequence=1&isAllowed=y
WHA61.3,2008,"Health conditions in the occupied Palestinian territory, including east Jerusalem, and in the occupied Syrian Golan
﻿",https://apps.who.int/iris/handle/10665/23518,/iris/bitstream/handle/10665/23518/A61_R3-en.pdf?sequence=1&isAllowed=y
WHA61.16,2008,"Female genital mutilitation
﻿",https://apps.who.int/iris/handle/10665/23532,/iris/bitstream/handle/10665/23532/A61_R16-en.pdf?sequence=1&isAllowed=y
WHA61.12,2008,"Multilingualism: implementation of action plan
﻿",https://apps.who.int/iris/handle/10665/23527,/iris/bitstream/handle/10665/23527/A61_R12-en.pdf?sequence=1&isAllowed=y
WHA61.1,2008,"Poliomyelitis: mechanism for management of potential risks to eradication
﻿",https://apps.who.int/iris/handle/10665/23516,/iris/bitstream/handle/10665/23516/A61_R1-en.pdf?sequence=1&isAllowed=y
WHA61.14,2008,"Prevention and control of noncommunicable diseases: implementation of the global strategy
﻿",https://apps.who.int/iris/handle/10665/23529,/iris/bitstream/handle/10665/23529/A61_R14-en.pdf?sequence=1&isAllowed=y
WHA61.11,2008,"Method of work of the Health Assembly
﻿",https://apps.who.int/iris/handle/10665/23526,/iris/bitstream/handle/10665/23526/A61_R11-en.pdf?sequence=1&isAllowed=y
WHA61.6,2008,"Miscellaneous income 2006-2007 and financing gap for strategic objectives 12 and 13
﻿",https://apps.who.int/iris/handle/10665/23521,/iris/bitstream/handle/10665/23521/A61_R6-en.pdf?sequence=1&isAllowed=y
WHA61.2,2008,"Implementation of the International Health Regulations (‎2005)‎
﻿",https://apps.who.int/iris/handle/10665/23517,/iris/bitstream/handle/10665/23517/A61_R2-en.pdf?sequence=1&isAllowed=y
A61/47,2008,"Third report of Committee B: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/23513,/iris/bitstream/handle/10665/23513/A61_47-en.pdf?sequence=1&isAllowed=y
A61/46,2008,"Third report of Committee A: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/23512,/iris/bitstream/handle/10665/23512/A61_46-en.pdf?sequence=1&isAllowed=y
WHA61.17,2008,"Health of migrants
﻿",https://apps.who.int/iris/handle/10665/23533,/iris/bitstream/handle/10665/23533/A61_R17-en.pdf?sequence=1&isAllowed=y
WHA61.19,2008,"Climate change and health
﻿",https://apps.who.int/iris/handle/10665/23547,/iris/bitstream/handle/10665/23547/A61_R19-en.pdf?sequence=1&isAllowed=y
A61/45,2008,"Second report of Committee B: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/23511,/iris/bitstream/handle/10665/23511/A61_45-en.pdf?sequence=1&isAllowed=y
WHA61.13,2008,"International Agency for Research on Cancer: amendments to statute
﻿",https://apps.who.int/iris/handle/10665/23528,/iris/bitstream/handle/10665/23528/A61_R13-en.pdf?sequence=1&isAllowed=y
A61/49,2008,"Fourth report of Committee A: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/23515,/iris/bitstream/handle/10665/23515/A61_49-en.pdf?sequence=1&isAllowed=y
WHA61.20,2008,"Infant and young child nutrition: biennial progress report
﻿",https://apps.who.int/iris/handle/10665/23549,/iris/bitstream/handle/10665/23549/A61_R20-en.pdf?sequence=1&isAllowed=y
WHA61.7,2008,"Members in arrears in the payment of their contributions to an extent that would justify invoking article 7 of the Constitution
﻿",https://apps.who.int/iris/handle/10665/23522,/iris/bitstream/handle/10665/23522/A61_R7-en.pdf?sequence=1&isAllowed=y
A61/44,2008,"Second report of Committee A: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/23510,/iris/bitstream/handle/10665/23510/A61_44-en.pdf?sequence=1&isAllowed=y
WHA61.5,2008,"Financial report and audited financial statements for the financial period 1 January - 31 December 2007
﻿",https://apps.who.int/iris/handle/10665/23520,/iris/bitstream/handle/10665/23520/A61_R5-en.pdf?sequence=1&isAllowed=y
A61/48,2008,"Fourth report of Committee B: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/23514,/iris/bitstream/handle/10665/23514/A61_48-en.pdf?sequence=1&isAllowed=y
A61/43,2008,"First report of Committee B: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/23509,/iris/bitstream/handle/10665/23509/A61_43-en.pdf?sequence=1&isAllowed=y
WHA61.9,2008,"Report of the external auditor to the Health Assembly
﻿",https://apps.who.int/iris/handle/10665/23524,/iris/bitstream/handle/10665/23524/A61_R9-en.pdf?sequence=1&isAllowed=y
A61/42,2008,"First report of Committee A: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/23508,/iris/bitstream/handle/10665/23508/A61_42-en.pdf?sequence=1&isAllowed=y
WHA61.4,2008,"Strategies to reduce the harmful use of alcohol
﻿",https://apps.who.int/iris/handle/10665/23519,/iris/bitstream/handle/10665/23519/A61_R4-en.pdf?sequence=1&isAllowed=y
WHA61.10,2008,"Amendments to the staff regulations and staff rules
﻿",https://apps.who.int/iris/handle/10665/23525,/iris/bitstream/handle/10665/23525/A61_R10-en.pdf?sequence=1&isAllowed=y
WHA61.21,2008,"Global strategy and plan of action on public health, innovation and intellectual property
﻿",https://apps.who.int/iris/handle/10665/23552,/iris/bitstream/handle/10665/23552/A61_R21-en.pdf?sequence=1&isAllowed=y
A61/DIV/3,2008,"Decisions and list of resolutions
﻿",https://apps.who.int/iris/handle/10665/23561,/iris/bitstream/handle/10665/23561/A61_DIV3-en.pdf?sequence=1&isAllowed=y
A62/54,2009,"Second report of Committee B
﻿",https://apps.who.int/iris/handle/10665/2239,/iris/bitstream/handle/10665/2239/A62_54-en.pdf?sequence=1&isAllowed=y
WHA62.4,2009,"Status of collection of assessed contributions, including member states in arrears in the payment of their contributions to an extent that would justify invoking article 7 of the Constitution
﻿",https://apps.who.int/iris/handle/10665/2247,/iris/bitstream/handle/10665/2247/A62_R4-en.pdf?sequence=1&isAllowed=y
WHA62.6,2009,"Amendments to the financial regulations and financial rules
﻿",https://apps.who.int/iris/handle/10665/2249,/iris/bitstream/handle/10665/2249/A62_R6-en.pdf?sequence=3&isAllowed=y
WHA62.11,2009,"Medium-term strategic plan 2008-2013, including programme budget 2010-2011
﻿",https://apps.who.int/iris/handle/10665/2254,/iris/bitstream/handle/10665/2254/A62_R11-en.pdf?sequence=1&isAllowed=y
A62/51 (‎draft)‎,2009,"Second report of Committee A: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/2236,/iris/bitstream/handle/10665/2236/A62_51Draft-en.pdf?sequence=1&isAllowed=y
A62/52 (‎draft)‎,2009,"Third report of Committee A: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/2237,/iris/bitstream/handle/10665/2237/A62_52Draft-en.pdf?sequence=1&isAllowed=y
A62/DIV/3,2009,"Decisions and list of resolutions
﻿",https://apps.who.int/iris/handle/10665/4452,/iris/bitstream/handle/10665/4452/A62_DIV3-en.pdf?sequence=1&isAllowed=y
WHA62/2009/REC/1,2009,"Sixty-second World Health Assembly, Geneva 18-22 May 2009: resolutions and decisions, annexes
﻿",https://apps.who.int/iris/handle/10665/2878,/iris/bitstream/handle/10665/2878/WHA62_REC1-en.pdf?sequence=1&isAllowed=y
WHA62.8,2009,"Salaries of staff in ungraded posts and of the Director-General
﻿",https://apps.who.int/iris/handle/10665/2251,/iris/bitstream/handle/10665/2251/A62_R8-en.pdf?sequence=1&isAllowed=y
A62/48 (‎draft)‎,2009,"First report of Committee A: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/2233,/iris/bitstream/handle/10665/2233/A62_48Draft-en.pdf?sequence=1&isAllowed=y
A62/53 (‎draft)‎,2009,"Fourth report of Committee A: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/2238,/iris/bitstream/handle/10665/2238/A62_53Draft-en.pdf?sequence=1&isAllowed=y
WHA62.12,2009,"Primary health care, includiing health system strengthening
﻿",https://apps.who.int/iris/handle/10665/2255,/iris/bitstream/handle/10665/2255/A62_R12-en.pdf?sequence=1&isAllowed=y
WHA62.14,2009,"Reducing health inequities through action on the social determinants of health
﻿",https://apps.who.int/iris/handle/10665/2257,/iris/bitstream/handle/10665/2257/A62_R14-en.pdf?sequence=1&isAllowed=y
WHA62.2,2009,"Health conditions in the occupied Palestinian territory, including east Jerusalem and in the occupied Syrian Golan
﻿",https://apps.who.int/iris/handle/10665/2245,/iris/bitstream/handle/10665/2245/A62_R2-en.pdf?sequence=1&isAllowed=y
WHA62.10,2009,"Pandemic influenza preparedness: sharing of influenza viruses and access to vaccines and other benefis
﻿",https://apps.who.int/iris/handle/10665/2253,/iris/bitstream/handle/10665/2253/A62_R10-en.pdf?sequence=1&isAllowed=y
WHA62.7,2009,"Amendments to staff regulations
﻿",https://apps.who.int/iris/handle/10665/2250,/iris/bitstream/handle/10665/2250/A62_R7-en.pdf?sequence=1&isAllowed=y
WHA62.16,2009,"Global strategy and plan of action on public health, innovation and intellectual property
﻿",https://apps.who.int/iris/handle/10665/2259,/iris/bitstream/handle/10665/2259/A62_R16-en.pdf?sequence=1&isAllowed=y
A62/50,2009,"First report of Committee B: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/2235,/iris/bitstream/handle/10665/2235/A62_50Draft-en.pdf?sequence=1&isAllowed=y
WHA62.1,2009,"Prevention of avoidable blindness and visual impairment
﻿",https://apps.who.int/iris/handle/10665/2244,/iris/bitstream/handle/10665/2244/A62_R1-en.pdf?sequence=1&isAllowed=y
WHA62.5,2009,"Scale of assessments 2010-2011
﻿",https://apps.who.int/iris/handle/10665/2248,/iris/bitstream/handle/10665/2248/A62_R5-en.pdf?sequence=1&isAllowed=y
WHA62.15,2009,"Prevention and control of multidrug-resistant tuberculosis and extensively drug-resistant tuberculosis
﻿",https://apps.who.int/iris/handle/10665/2258,/iris/bitstream/handle/10665/2258/A62_R15-en.pdf?sequence=1&isAllowed=y
WHA62.9,2009,"Appropriation resolution for the financial period 2010-2011
﻿",https://apps.who.int/iris/handle/10665/2252,/iris/bitstream/handle/10665/2252/A62_R9-en.pdf?sequence=1&isAllowed=y
WHA62.13,2009,"Traditional medicine
﻿",https://apps.who.int/iris/handle/10665/2256,/iris/bitstream/handle/10665/2256/A62_R13-en.pdf?sequence=1&isAllowed=y
WHA62.3,2009,"Unaudited interim financial report on the accounts of WHO for 2008
﻿",https://apps.who.int/iris/handle/10665/2246,/iris/bitstream/handle/10665/2246/A62_R3-en.pdf?sequence=1&isAllowed=y
WHA63.6,2010,"Safety and security of staff and premises
﻿",https://apps.who.int/iris/handle/10665/3080,/iris/bitstream/handle/10665/3080/A63_R6-en.pdf?sequence=1&isAllowed=y
A63/66,2010,"Fifth report of Committee A
﻿",https://apps.who.int/iris/handle/10665/3059,/iris/bitstream/handle/10665/3059/A63_66-en.pdf?sequence=1&isAllowed=y
WHA63.12,2010,"Availability, safety and quality of blood products
﻿",https://apps.who.int/iris/handle/10665/3086,/iris/bitstream/handle/10665/3086/A63_R12-en.pdf?sequence=1&isAllowed=y
WHA63.7,2010,"The Capital Master Plan
﻿",https://apps.who.int/iris/handle/10665/3081,/iris/bitstream/handle/10665/3081/A63_R7-en.pdf?sequence=1&isAllowed=y
WHA63.20,2010,"Chagas disease: control and elimination
﻿",https://apps.who.int/iris/handle/10665/3094,/iris/bitstream/handle/10665/3094/A63_R20-en.pdf?sequence=1&isAllowed=y
WHA63.9,2010,"Salaries of staff in ungraded posts
﻿",https://apps.who.int/iris/handle/10665/3083,/iris/bitstream/handle/10665/3083/A63_R9-en.pdf?sequence=1&isAllowed=y
WHA63.17,2010,"Birth defects
﻿",https://apps.who.int/iris/handle/10665/3091,/iris/bitstream/handle/10665/3091/A63_R17-en.pdf?sequence=1&isAllowed=y
WHA63.8,2010,"Report of the external auditor
﻿",https://apps.who.int/iris/handle/10665/3082,/iris/bitstream/handle/10665/3082/A63_R8-en.pdf?sequence=1&isAllowed=y
WHA63.16,2010,"WHO global code of practice on the international recruitment of health personnel
﻿",https://apps.who.int/iris/handle/10665/3090,/iris/bitstream/handle/10665/3090/A63_R16-en.pdf?sequence=1&isAllowed=y
A63/58 (‎Draft)‎,2010,"First report of Committee A: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/2993,/iris/bitstream/handle/10665/2993/A63_58Draft-en.pdf?sequence=1&isAllowed=y
WHA63.24,2010,"Accelerated progress towards achievement of Millennium Goal 4 to reduce child mortality: prevention and treatment of pneumonia
﻿",https://apps.who.int/iris/handle/10665/3098,/iris/bitstream/handle/10665/3098/A63_R24-en.pdf?sequence=1&isAllowed=y
A63/62 (‎draft)‎,2010,"First report of Committee B: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/2997,/iris/bitstream/handle/10665/2997/A63_62Draft-en.pdf?sequence=1&isAllowed=y
A63/DIV/3,2010,"Decisions and list of resolutions
﻿",https://apps.who.int/iris/handle/10665/4458,/iris/bitstream/handle/10665/4458/A63_DIV3-en.pdf?sequence=1&isAllowed=y
WHA63.14,2010,"Marketing of food and non-alcoholic beverages to children
﻿",https://apps.who.int/iris/handle/10665/3088,/iris/bitstream/handle/10665/3088/A63_R14-en.pdf?sequence=1&isAllowed=y
WHA63.4,2010,"Financial report and audited financial statements for the period 1 January 2008-31 December 2009
﻿",https://apps.who.int/iris/handle/10665/3078,/iris/bitstream/handle/10665/3078/A63_R4-en.pdf?sequence=1&isAllowed=y
A63/63 (‎draft)‎,2010,"Third report of Committee A: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/2998,/iris/bitstream/handle/10665/2998/A63_63Draft-en.pdf?sequence=1&isAllowed=y
WHA63/2010/REC/1,2010,"Sixty-third World Health Assembly, Geneva, 17-21 May 2010: resolutions and decisions, annexes
﻿",https://apps.who.int/iris/handle/10665/4455,/iris/bitstream/handle/10665/4455/WHA63_REC1-en.pdf?sequence=1&isAllowed=y
A63/65,2010,"Second report of Committee B
﻿",https://apps.who.int/iris/handle/10665/3058,/iris/bitstream/handle/10665/3058/A63_65-en.pdf?sequence=1&isAllowed=y
A63/64 (‎draft)‎,2010,"Fourth report of Committee A: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/3057,/iris/bitstream/handle/10665/3057/A63_64Draft-en.pdf?sequence=1&isAllowed=y
WHA63.2,2010,"Health conditions in the occupied Palestinian territory, including east Jerusalem, and in the occupied Syrian Golan
﻿",https://apps.who.int/iris/handle/10665/3076,/iris/bitstream/handle/10665/3076/A63_R2-en.pdf?sequence=1&isAllowed=y
WHA63.23,2010,"Infant and young child nutrition
﻿",https://apps.who.int/iris/handle/10665/3097,/iris/bitstream/handle/10665/3097/A63_R23-en.pdf?sequence=1&isAllowed=y
WHA63.28,2010,"Establishment of a consultative working group on research and development: financing and coordination
﻿",https://apps.who.int/iris/handle/10665/3102,/iris/bitstream/handle/10665/3102/A63_R28-en.pdf?sequence=1&isAllowed=y
WHA63.1,2010,"Pandemic influenza preparedness: sharing of influenza viruses and access to vaccines and other benefits
﻿",https://apps.who.int/iris/handle/10665/3075,/iris/bitstream/handle/10665/3075/A63_R1-en.pdf?sequence=1&isAllowed=y
WHA63.11,2010,"Agreements with intergovernmental organizations
﻿",https://apps.who.int/iris/handle/10665/3085,/iris/bitstream/handle/10665/3085/A63_R11-en.pdf?sequence=1&isAllowed=y
WHA63.25,2010,"Improvement of health through safe and environmentally sound waste management
﻿",https://apps.who.int/iris/handle/10665/3099,/iris/bitstream/handle/10665/3099/A63_R25-en.pdf?sequence=1&isAllowed=y
WHA63.3,2010,"Advancing food safety initiatives
﻿",https://apps.who.int/iris/handle/10665/3077,/iris/bitstream/handle/10665/3077/A63_R3-en.pdf?sequence=1&isAllowed=y
WHA63.26,2010,"Improvement of health through sound management of obsolete pesticides and other obsolete chemicals
﻿",https://apps.who.int/iris/handle/10665/3100,/iris/bitstream/handle/10665/3100/A63_R26-en.pdf?sequence=1&isAllowed=y
WHA63.21,2010,"WHO's role and responsibilities in health research
﻿",https://apps.who.int/iris/handle/10665/3095,/iris/bitstream/handle/10665/3095/A63_R21-en.pdf?sequence=1&isAllowed=y
WHA63.22,2010,"Human organ and tissue transplantation
﻿",https://apps.who.int/iris/handle/10665/3096,/iris/bitstream/handle/10665/3096/A63_R22-en.pdf?sequence=1&isAllowed=y
WHA63.10,2010,"Partnerships
﻿",https://apps.who.int/iris/handle/10665/3084,/iris/bitstream/handle/10665/3084/A63_R10-en.pdf?sequence=1&isAllowed=y
WHA63.19,2010,"WHO HIV/AIDS strategy for 2011-2015
﻿",https://apps.who.int/iris/handle/10665/3093,/iris/bitstream/handle/10665/3093/A63_R19-en.pdf?sequence=1&isAllowed=y
WHA63.15,2010,"Monitoring of the achievement of the health-related Millennium Development Goals
﻿",https://apps.who.int/iris/handle/10665/3089,/iris/bitstream/handle/10665/3089/A63_R15-en.pdf?sequence=1&isAllowed=y
WHA63.18,2010,"Viral hepatitis
﻿",https://apps.who.int/iris/handle/10665/3092,/iris/bitstream/handle/10665/3092/A63_R18-en.pdf?sequence=1&isAllowed=y
WHA63.27,2010,"Strengthening the capacity of governments to constructively engage the private sector in providing essential health-care services
﻿",https://apps.who.int/iris/handle/10665/3101,/iris/bitstream/handle/10665/3101/A63_R27-en.pdf?sequence=1&isAllowed=y
WHA63.5,2010,"Scale of assessments 2010-2011
﻿",https://apps.who.int/iris/handle/10665/3079,/iris/bitstream/handle/10665/3079/A63_R5-en.pdf?sequence=1&isAllowed=y
WHA63.13,2010,"Global strategy to reduce the harmful use of alcohol
﻿",https://apps.who.int/iris/handle/10665/3087,/iris/bitstream/handle/10665/3087/A63_R13-en.pdf?sequence=1&isAllowed=y
A63/59 (‎Draft)‎,2010,"Second report of Committee A: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/2994,/iris/bitstream/handle/10665/2994/A63_59Draft-en.pdf?sequence=1&isAllowed=y
WHA64.18,2011,"Unaudited interim financial report on the accounts of WHO for the year 2010
﻿",https://apps.who.int/iris/handle/10665/3578,/iris/bitstream/handle/10665/3578/A64_R18-en.pdf?sequence=1&isAllowed=y
WHA64.20,2011,"Special arrangements for settlement of arrears
﻿",https://apps.who.int/iris/handle/10665/3582,/iris/bitstream/handle/10665/3582/A64_R20-en.pdf?sequence=1&isAllowed=y
WHA64.16,2011,"Eradication of dracunculiasis
﻿",https://apps.who.int/iris/handle/10665/3575,/iris/bitstream/handle/10665/3575/A64_R16-en.pdf?sequence=1&isAllowed=y
WHA64.28,2011,"Youth and health risks
﻿",https://apps.who.int/iris/handle/10665/3594,/iris/bitstream/handle/10665/3594/A64_R28-en.pdf?sequence=1&isAllowed=y
WHA64.27,2011,"Child injury prevention
﻿",https://apps.who.int/iris/handle/10665/3592,/iris/bitstream/handle/10665/3592/A64_R27-en.pdf?sequence=1&isAllowed=y
WHA64.26,2011,"International Agency for Research on Cancer: amendments to statute
﻿",https://apps.who.int/iris/handle/10665/3590,/iris/bitstream/handle/10665/3590/A64_R26-en.pdf?sequence=1&isAllowed=y
WHA64.19,2011,"Status of collection of assessed contributions, including member states in arrears in the payment of their contributions to an extent that would justify invoking article 7 of the Constitution
﻿",https://apps.who.int/iris/handle/10665/3580,/iris/bitstream/handle/10665/3580/A64_R19-en.pdf?sequence=1&isAllowed=y
WHA64.21,2011,"Scale of assessments for 2012-2013
﻿",https://apps.who.int/iris/handle/10665/3583,/iris/bitstream/handle/10665/3583/A64_R21-en.pdf?sequence=1&isAllowed=y
WHA64.15,2011,"Cholera: mechanism for control and prevention
﻿",https://apps.who.int/iris/handle/10665/3573,/iris/bitstream/handle/10665/3573/A64_R15-en.pdf?sequence=1&isAllowed=y
A64/DIV/3,2011,"Decisions and list of resolutions
﻿",https://apps.who.int/iris/handle/10665/4464,/iris/bitstream/handle/10665/4464/A64_DIV3-en.pdf?sequence=1&isAllowed=y
WHA64.17,2011,"Malaria
﻿",https://apps.who.int/iris/handle/10665/3576,/iris/bitstream/handle/10665/3576/A64_R17-en.pdf?sequence=1&isAllowed=y
WHA64.9,2011,"Sustainable health financing structures and universal coverage
﻿",https://apps.who.int/iris/handle/10665/3564,/iris/bitstream/handle/10665/3564/A64_R9-en.pdf?sequence=1&isAllowed=y
WHA64.8,2011,"Strengthening national policy dialogue to build more robust health policies, strategies and plans
﻿",https://apps.who.int/iris/handle/10665/3563,/iris/bitstream/handle/10665/3563/A64_R8-en.pdf?sequence=1&isAllowed=y
WHA64.1,2011,"Implementation of the International Health Regulations (‎2005)‎
﻿",https://apps.who.int/iris/handle/10665/3554,/iris/bitstream/handle/10665/3554/A64_R1-en.pdf?sequence=1&isAllowed=y
WHA64.24,2011,"Drinking-water, sanitation and health
﻿",https://apps.who.int/iris/handle/10665/3587,/iris/bitstream/handle/10665/3587/A64_R24-en.pdf?sequence=1&isAllowed=y
WHA64.5,2011,"Pandemic influenza preparedness: sharing of influenza viruses and access to vaccines and other benefits
﻿",https://apps.who.int/iris/handle/10665/3558,/iris/bitstream/handle/10665/3558/A64_R5-en.pdf?sequence=1&isAllowed=y
WHA64/2011/REC/1,2011,"Sixty-fourth World Health Assembly: Geneva, 16-24 May 2011: resolutions and decisions, annexes
﻿",https://apps.who.int/iris/handle/10665/106547,/iris/bitstream/handle/10665/106547/A64_REC1-en.pdf?sequence=1&isAllowed=y
WHA64.12,2011,"WHO's role in the follow-up to the United Nations high-level plenary meeting of the General Assembly on the Millennium Development Goals (‎New York, September 2010)‎
﻿",https://apps.who.int/iris/handle/10665/3568,/iris/bitstream/handle/10665/3568/A64_R12-en.pdf?sequence=1&isAllowed=y
WHA64.23,2011,"Appointment of the external auditor
﻿",https://apps.who.int/iris/handle/10665/3586,/iris/bitstream/handle/10665/3586/A64_R23-en.pdf?sequence=1&isAllowed=y
A64/54 (‎draft)‎,2011,"Second report of Committee A: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/3522,/iris/bitstream/handle/10665/3522/A64_54Draft-en.pdf?sequence=1&isAllowed=y
A64/61 (‎draft)‎,2011,"Fifth report of Committee A: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/3529,/iris/bitstream/handle/10665/3529/A64_61P-en.pdf?sequence=1&isAllowed=y
A64/62 (‎draft)‎,2011,"Fourth report of Committee B: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/3530,/iris/bitstream/handle/10665/3530/A64_62Draft-en.pdf?sequence=1&isAllowed=y
A64/7 Add.2,2011,"Appropriation resolution for the financial period 2012-2013: draft resolution proposed by the Director-General
﻿",https://apps.who.int/iris/handle/10665/3345,/iris/bitstream/handle/10665/3345/A64_7Add2-en.pdf?sequence=1&isAllowed=y
A64/58 (‎draft)‎,2011,"Second report of Committee B: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/3526,/iris/bitstream/handle/10665/3526/A64_58Draft-en.pdf?sequence=1&isAllowed=y
A64/63 (‎draft)‎,2011,"Sixth report of Committee A: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/3532,/iris/bitstream/handle/10665/3532/A64_63Draft-en.pdf?sequence=1&isAllowed=y
A64/55 (‎draft)‎,2011,"First report of Committee B: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/3523,/iris/bitstream/handle/10665/3523/A64_55Draft-en.pdf?sequence=1&isAllowed=y
WHA64.13,2011,"Working towards the reduction of perinatal and neonatal mortality
﻿",https://apps.who.int/iris/handle/10665/3570,/iris/bitstream/handle/10665/3570/A64_R13-en.pdf?sequence=1&isAllowed=y
WHA64.4,2011,"Health conditions in the occupied Palestinian territory, including east Jerusalem, and in the occupied Syrian Golan
﻿",https://apps.who.int/iris/handle/10665/3557,/iris/bitstream/handle/10665/3557/A64_R4-en.pdf?sequence=1&isAllowed=y
WHA64.2,2011,"WHO reform
﻿",https://apps.who.int/iris/handle/10665/3555,/iris/bitstream/handle/10665/3555/A64_R2-en.pdf?sequence=1&isAllowed=y
WHA64.11,2011,"Preparations for the high-level meeting of the United Nations General Assembly on the prevention and control of noncommunicable diseases, following on the Moscow Conference
﻿",https://apps.who.int/iris/handle/10665/3567,/iris/bitstream/handle/10665/3567/A64_R11-en.pdf?sequence=1&isAllowed=y
A64/57 (‎draft)‎,2011,"Third report of Committee A: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/3525,/iris/bitstream/handle/10665/3525/A64_57Draft-en.pdf?sequence=1&isAllowed=y
A64/53 (‎draft)‎,2011,"First report of Committee A: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/3521,/iris/bitstream/handle/10665/3521/A64_53Draft-en.pdf?sequence=1&isAllowed=y
A64/64 (‎draft)‎,2011,"Seventh report of Committee A: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/3533,/iris/bitstream/handle/10665/3533/A64_64Draft-en.pdf?sequence=1&isAllowed=y
A64/59 (‎draft)‎,2011,"Fourth report of Committee A: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/3527,/iris/bitstream/handle/10665/3527/A64_59P-en.pdf?sequence=1&isAllowed=y
WHA64.10,2011,"Strengthening national health emergency and disaster management capacities and resilience of health systems
﻿",https://apps.who.int/iris/handle/10665/3566,/iris/bitstream/handle/10665/3566/A64_R10-en.pdf?sequence=1&isAllowed=y
WHA64.6,2011,"Health workforce strengthening
﻿",https://apps.who.int/iris/handle/10665/3560,/iris/bitstream/handle/10665/3560/A64_R6-en.pdf?sequence=1&isAllowed=y
WHA64.7,2011,"Strengthening nursing and midwifery
﻿",https://apps.who.int/iris/handle/10665/3561,/iris/bitstream/handle/10665/3561/A64_R7-en.pdf?sequence=1&isAllowed=y
A64/60 (‎draft)‎,2011,"Third report of Committee B: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/3528,/iris/bitstream/handle/10665/3528/A64_60P-en.pdf?sequence=1&isAllowed=y
